Message;Group;GroupText
Sadece 24 saat surecek super firsat! 2249 TL'ye Apple iPhone 6 - 16 GB akilli telefon, 75 TL Worldpuan hediye http://goo.gl/T6pjUz;1;Spam
Sadece 4 Gun!KIGILI'da Sansli Gunlere ozel TUM KOLEKSIYON Net %60 INDIRIM+250TL uzeri %20 INDIRIM CEKI firsatiyla! SGun:22Kasim OnlineAlisveris: m.kigili.com (Kampanya,promo,aks haric) Bilgi:08002611938 ;1;Spam
Sadece 79 TL! Rengarenk Superga ayakkabilar ucretsiz kargo firsatiyla. Stoklar tukenmeden acele edin. http://goo.gl/fxOQMJ SMS listemizden cikmak icin 4933'e GITTIGIDIYOR RET yazip yollayabilirsiniz. Mersis No: 0396045885100010;1;Spam
Sadece 9,90TL ye aylik 250dk konusma icin SABIT250 yazip 2222ye gonderin! Yurt ici tum sabit yonleri ve 444 lu numaralari ekonomik arayin.;1;Spam
Sadece bugune ozel 500 TL ve uzeri alisverislerinizde aninda %5 indirim http://goo.gl/PS71oj SMS cikmak icin KLIKSA RET yaz 4933'e yolla Mersis:0564054884900014;1;Spam
Sadece bugune ozel tum urunlerde %50 indirim firsati Mugla RuyaPark AVM magazamizda sizlerle! SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012;1;Spam
Sadece cips yiyor aç değilim diyor;2;Normal
Sadece cuma günü kesmek sünnet diğer günlerde kesebilirsiniz hiç bir sakıncası yok;2;Normal
Sadece içinde sosis ve Mısır olacak birde kaşar;2;Normal
Sadece Size Ozel! KIGILI'da 150 TL uzeri ilk alisverisiniz 20 TL indirimli. %70+%20 indirimde keyifle harcamaniz dilegiyle. Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015;1;Spam
Sadece size ozel: 5, 11, 22, 33 ve 44TL tutarlarinda bes farkli kupon hesabinizda sizi bekliyor. Secin, begenin, kullanin! Keyifli alisverisler n11.com/5kupon;1;Spam
SADECE SiZiN iCiN 40TL BONUS! 29/02E KADAR BONUS'UNUZLA TOPLAM 900TL ALISVERiS/NAKiTAVANS iSLEMiNiZE 40TL BONUS.KACMAZ YAZ,3340A YOLLA bonus.com.tr/4 SMS UCRETi ODEMEDEN KOLAYCA KATILMAK iCiN BonusFlas'i iNDiR garanti.com.tr/bonus_flas SIZE OZEL INDIRIM VE KAMPANYALARIMIZ ILE ILGILI UCRETSIZ SMS ALMAK ISTEMIYORSANIZ SMSIPTAL YAZIP 3342'YE GONDEREBILIRSINIZ.;1;Spam
"Sadece Vodafone Ciftci kulubu uyelerine ozel Sekerbank Aile Ciftciligi kredilerinde  faiz indirimi! Siz de  faiz indiriminden faydalanmak istiyorsaniz ""Tarim"" yazin, bir bosluk birakin TCKN'nizi yazin ve 1953'e SMS gonderin.";1;Spam
Saglik dolu bir yil icin indirimli check up paketlerimizle tanisin. Mesajlarimizi almak istemiyorsaniz tiklayin http://izn.im/jlt3BYc MersisNo: 0481002697200010;1;Spam
Sagol bidenem;2;Normal
Sagol enistem de keşke almasaydin nilin karttan alacaktik ;2;Normal
Sagol kardesim yarin araba bende zaten. Cikista bana lazim olacak. Eywallah:)));2;Normal
Sagolasin yawru ;2;Normal
Sağlığını mutluluğunu isterim...hadi bakalım inşallah güzel bi bisikletin olur;2;Normal
Sağlık olsun;2;Normal
Sağol kuzum;2;Normal
sağol kuzum;2;Normal
Sağol Onur teşekkür ederim, ben de tam evden çıkıyordum :-D;2;Normal
Sağol zeynep abla darısı inşallah en kısa zamanda sizin başınıza :) bende çok şaşırdım öğrenince beklemiyordum çünkü :);2;Normal
Sağol zeynep ablacm :);2;Normal
Sağolasın teşekkür ederim, ben de dün gece hatırladım doğum günümü :), işin kötüsü seninkini unuttum, senin de doğum günün kutlu olsun, görüşürüz ;2;Normal
Sağolsun hocalar rezalet bir sınav hazırlamışlar şaşırmadım jüriyi öğrenince moralim bozulmuştu zaten;2;Normal
Sağolun. Bir kaç bir şey daha var hocam. Mail gönderdim. ;2;Normal
Sağooll yeğen aramadığın içinn;2;Normal
Sakın kaçırma! Asus marka monitör ve ekran kartı alısverisini aynı anda yap, %10 indirim anında sepette! http://bit.ly/1AijdBU;1;Spam
Salak biri değil;2;Normal
Salı günü boyun kaslarıma botoks yapılacak artık hiç sabit tutamıyorum kafamı;2;Normal
Salih hocam, zanedlyorum hastanedeylm. bir saat sonra okulda olmaya çalışırım. Alıntıları düzeltip gönderm.tim. Birde içeriği oluşturabilirsek çok sevinirim.;2;Normal
Samsung Galaxy A5 999,90 TL'ye Sanalpazar.com'da. Ustelik 50 TL SanalPara hediye, acele edin! http://bit.ly/1IvkTYl;1;Spam
Samsung Galaxy Note 4 Akilli Cep Telefonu 300 TL indirim ile sadece 2.099 TL! Ucretsiz Kargo avantaji ile hemen alin. n11.com/samsung-note4;1;Spam
Samsung Galaxy S5 fark yaratan premium paketiyle sadece 1.599 TL! Ustelik Ucretsiz Kargo avantajiyla! n11.com/samsung_s5;1;Spam
Samsung Galaxy S6 Edge cep telefonu ucretsiz kargo avantaji ile sadece 2.599 TL. n11.com/Samsung SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz;1;Spam
Samsung Galaxy Tab 3 T113 tablet 399 TL yerine 249,90 TL. Ustelik mobil uygulamadan alisveris yapanlara hediye indirim ceki firsatiyla! http://goo.gl/kyJgId SMS gonderim listemizden cikmak icin GITTIGIDIYOR RET, ;1;Spam
Sana benziyor diyorum bana çıkışıyor çirkin miyim ben diye kendine bak diyor;2;Normal
Sana ozel Fabrika kampanyasiyla kis sezonu alisverisinde %50'ye varan indirime ek 25 TL degerinde Paracik kazan. Ustelik tum Paracik'larin tum urunlerde %25 daha degerli. Kampanya detay: http://goo.gl/Qjt15s SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin.;1;Spam
Sana ozel kampanyayla 500 TL ve uzeri Beymen Collection erkek urunu alisverisinden 100 TL degerinde Paracik kazan. Son gun 17 Ocak. Kampanya detay: http://goo.gl/2jxg6B SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin. Mersis No: 0335041279900014;1;Spam
Sana ozel NetWork kampanyasiyla kis sezonu alisverisinde 50 TL degerinde Paracik kazan. Kampanya detay: http://goo.gl/GpIDvK SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin. Mersis No: 0335041279900014;1;Spam
Sana özel NetWork kampanyasiyla kis sezonu alisverisinde 50 TL degerinde Paracik kazan. Kampanya detay: http://goo.gl/tCY8yv SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin. Mersis No: 0335041279900014;1;Spam
Sana söylediğimi söyleme;2;Normal
Sana uğrar oraya geçeriz :)  tamam canım haberlesiriz;2;Normal
Sana uygun bay/bayan adaylar ile tanismak icin tikla --> http://www.arkadaj.com/sl/761C42;1;Spam
Sanada uyarsa yarin gidebiliriz konusalim yalcinlarla;2;Normal
SANAT VE SPOR MERKEZIMIZDE Satranc-Ingilizce-Bale-Piyano-Keman-Resim Dans-Drama ve Egitim Koclugu icin hizmetinizdeyiz. BORNOVA/ 05062982981 www.akademinik.org;1;Spam
Sanki o daha iyi gibi;2;Normal
SANSLI Gunler Sizinle! KIGILI'da SADECE 4 gun NET %60 INDIRIM+250 TL uzeri %20 Hediye Ceki firsati! Son Gun: 23 KASIM;1;Spam
Saol kardeş;2;Normal
saol sanada iyi aksamlar;2;Normal
Saolasın kardeşim :);2;Normal
Saolasın tmm ararim suan bi sıkıntı yok kendimi kasmadan yavas yavas hallediyorum iste;2;Normal
Saolasin dusunmuyorum;2;Normal
Saolasin kardesim;2;Normal
Saolasin Muslum kolay gelsin kardesim;2;Normal
Sasirdim bende simdi geldi msj;2;Normal
Satin almak istediginiz 2. el aracin kazasi hasari var mi ogrenmek icin PLAKAsini yazin 5664e gonderin (4TL) Turkcell in kampanya ve hizmetlerinden sizi haberdar etmemizi istemiyorsaniz IZINIPTAL yazip 2780 e gonderebilirsiniz.;1;Spam
Satinalmak istediginiz 2. aracin kazasi hasari var mi ogrenmek icin PLAKAsini yazin 5664e gonderin (4TL);1;Spam
Savasin yanindayim;2;Normal
Savunma çünkü sen o meseleyi çok umursadığımı sanıyorsun hala;2;Normal
Saygı bizden abi iyi haftalar:);2;Normal
SAYGILAR;2;Normal
SAYIN  ad   soyad  20SER ADET VIAGRA+ BUYUTUCU+BAYAN AZDIRICI VE GECIKTIRICI KAZANDINIZ. AYRICA KOL SAATI MP3 VE PARFUM HEDIYE. HEMEN ARAYIN 02129452829;1;Spam
SAYIN AHMET DEMIRCI LOFT'TA ETIKETIN YARISI KAMPANYASI BASLAMISTIR.MUTLU ALIS VERISLER DILERIZ.;1;Spam
SAYIN AHMET DEMİRCİ LOFT'TA ICINIZI ISITACAK KIS INDIRIMI! TUM URUNLERDE ETIKETIN YARISI KAMPANYASI BASLAMISTIR.MUTLU ALIS VERISLER DILERIZ.;1;Spam
SAYIN HAKAN ARI BU FIRSAT KACMAZ ! BU MESAJI ALAN HERKESE TANITIM AMACLI PERFORMANS SETIMIZ BUGUNE OZEL SPREY+DAMLA+KAPSUL DANISMA HATTI 02129451842;1;Spam
SAYIN Numan 20SER ADET VIAGRA+BUYUTUCU+BAYAN AZDIRICI VE GECIKTIRICI KAZANDINIZ.AYRICA GUMUS KAPLAMA KOL SAATI VE MP3 HEDIYE.HEMEN ARAYIN 02129454272;1;Spam
SAYIN ONUR KARASOY 23 NISAN'A OZEL LOFT'TA TUM URUNLERDE SADECE 4 GUN % 30 INDIRIM KAMPANYASI BASLAMISTIR.IYI ALISVERISLER DILERIZ.;1;Spam
SAYIN SULEYMAN 23 NISAN'A OZEL LOFT'TA TUM URUNLERDE SADECE 4 GUN % 30 INDIRIM KAMPANYASI BASLAMISTIR.IYI ALISVERISLER DILERIZ.;1;Spam
SAYIN UGUR HALICI LOFT'TA 3 GUN BOYUNCA TUM BAYAN URUNLERINDE ETIKETIN YARISI AYRICA SECILI ERKEK URUNLERIMIZDE ETIKETIN YARISI KAMPANYASI BASLAMISTIR.;1;Spam
SAYIN, KALELI 28/04/2015 E KADAR VESTEL 82 EKRAN UYDULU LEDTV 699 DISCOVERY 2 CEP TELEFONU 799 PIERRE CARDEN 3.68 HALI 199 TAC PERDE MT 12.90TL;1;Spam
SAYIN: Hakan SATI Adiniza Tanimlanan 2650 TL Degerinde Samsung S6 Cep Telefonunuzu 3 Is Günü Icinde Almamaniz Durumunda Iade Olacaktir. Onay: 02129980103;1;Spam
Sayin :Mehtap SAYGILI,Adiniza Tanimlanan 2650 TL Degerinde Samsung S6 Cep Telefonunuzu 3 Is Günü Almamaniz Durumunda Iade Olacaktir.Onay:02129980103;1;Spam
Sayin :Turan Seril,Adiniza gelen 1750 TL degerindeki paketinizi 3 is gunu icerisinde almamaniz durumunda iade olacaktir. irtibat, 02129980623;1;Spam
Sayin KAHVECI,hediyeniz Boyner Magazalari'nda sizi bekliyor!Kozmetik haric 300TL uzeri alisveriste hediyeniz olan 75TL indirim sifreniz  GHCA4S549. Son gun 08.11. Bilgi icin 4442967. Cikmak icin RET BOYNER yazip 5956'ya gonderebilirsiniz. ;1;Spam
Sayin Kaya, izninizle iPhone6 Akbank'tan. Tek yapmaniz gereken Akbank'a ait elektronik iletilerle teklif ve kampanya iletisimlerine onay vermeniz. ONAY yazip 8885'e gondererek 5 adet iPhone6'dan biri icin cekilis hakki kazanin.Son gun15Subat.;1;Spam
Sayin TUNCAY, Alsancak magazamiz indirimin ilk 2 gunu Sabah 9'da aciliyor. (6-7 Ocak) Sms ret icin MS yazin 3525'e gonderin. Mersis:0396007527100022;1;Spam
Sayin TUNCAY, Exclusive Card'iniza 50 TL yuklenmistir. Tum giyim ve aksesuar urunlerinde 200 TL ve uzeri alisverislerinizde gecerlidir. Son gun 26 Nisan;1;Spam
Sayin Yağız, Tatil Sepeti'nde 2015 erken rezervasyon kampanyasi basladi. %50'ye varan indirim ve 9 taksit icin hemen: 4444420 http://bit.ly/erken2015;1;Spam
Sayin Yolcularimiz, Bayram süresince IBB Meclisinin almis oldugu karar dogrultusunda toplu tasima araclarinda Istanbulkartinizi kullanarak %50 indirimli seyahat edebilirsiniz. Bayraminizi tebrik eder, Iyi yolculuklar dileriz.;1;Spam
Seagate Tasinabilir Hard Disklerde %10 Aninda Indirim! n11.com/seagate SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz Mersis:0309034533200013;1;Spam
Secili kadin jeanlerinde 2'si 129 TL, teki 79 TL kampanyasini ve kislik urunlerde artan indirim firsatlarini kacirmayin! Mavi magazalarinda & mavi.com'da. SMS almak istemiyorsan MAVI yaz 3525'e gonder. Mersis: 13327743669639998;1;Spam
Secilmeden secmeniz icin yeni yila ozel ilk indirim yarin Secili urunlerde 2.Urune Net %50 Indirim.Mutlu Yillar;1;Spam
Secim oncesi yatiriminizi altindan yana yapin taksitli altin alisverisinin keyfini cikarin n11.com/altin SMS iptali icin n11 IPTAL yazip 2924e gonderebilirsiniz;1;Spam
Seher ablamla şansa bulduk, kilise galiba. Eski Hapishane galiba, gardiyan odası falan var. Bilemedik biz, biliyor musun sen abla?;2;Normal
Seher bi ara duzeltti yine aynı oldu;2;Normal
Sehir disindayim ve seminerdeyim acil bisey var mi dostum;2;Normal
Selam  biz dün gittik filme;2;Normal
Selam abi ben izledim onu çıkar çıkmaz :\;2;Normal
Selam filmdeydim simdi bitti bunlar degildi dediklerim aklima gelmedi simdi de;2;Normal
Selam Hocam naptin bakabilmis miydin? ;2;Normal
Selam nasilsin? Bir ricam olacakti. Ikinci monitor kullanmak istiyorum ancak ekran kartinda dvi cikisi yok. Acaba kullanilmayan kasalardan dvi cikisli ekran karti bulabilir miyiz? Kolay gelsin. ;2;Normal
Selam söyle;2;Normal
Selam zeynep karar verdiniz mi aksam film?;2;Normal
Selamlar , iyi çalışmalar Deniz Hanım. Fatura ödemesi ile ilgili muhasebeye bi sorabilir misiniz. Bana her hangi bir dönüş yapılmadı çünkü bu konuda;2;Normal
Selamunaleyküm hocam oğlum hasta gelemiyorum;2;Normal
Selinn ..;2;Normal
Sen 19:00'da çıkacaksın işten değil mi;2;Normal
Sen 19:00'da mı çıkıyorsun?;2;Normal
Sen artik bebisle acele kahvalti yaparsin. Bebekler genelde annesi yemek yerken aglar;2;Normal
Sen bak en iyiler yine sende;2;Normal
"Sen biley olursa ara mutlaka geliriz;)";2;Normal
Sen bilgi islemin kadrosundasin di mi o kadrodan bahsediyorsun;2;Normal
Sen bilirsin cüneyte de söyleyelim gelsin öğleden sonra çaya gideriz??;2;Normal
Sen ciddi misin yab:D gönder o parayı çabuk;2;Normal
Sen çalışmaya devam ediyor musun;2;Normal
Sen daha eve geçmedin mi;2;Normal
Sen de güzele gebelik egzersizleri yap 3 aydan sonra;2;Normal
Sen de sağol grsz;2;Normal
Sen etkilesimle calismalara katiliyor musun hala toplanilara;2;Normal
Sen gidecekmisin hamama;2;Normal
Sen napiyosun ;2;Normal
Sen naptın nası geçiti tanışma iyi gecti bi sorun yok karsilikli olarak bakalim bunlan sonrası nasıl olacak;2;Normal
Sen nasilsin onur nasil;2;Normal
Sen ne yaptın;2;Normal
Sen ne zaman geliyorsun;2;Normal
Sen yaslandin. Uzak gozluklerini hazir ettim gel :);2;Normal
Sena ablam da gelse süper olur;2;Normal
Senato bitti az once yonetim basladi;2;Normal
Senato bittimi?? ;2;Normal
Sende de o tozluklardan 3 takim olmasi lazim birde formalar;2;Normal
sende öylesin melegim;2;Normal
Sende uygun olursan bir vakit katilir miyiz çalışmalarına;2;Normal
Seneye ders aşaması olacak;2;Normal
Seneye Yen'i evini ziyarete geliriz hayırlı olsuna inşallah;2;Normal
Seni birazdan 7 kardeş grubuna ekleyeceğim faceten cumhuriyet videosunu ordan paylaştım sadece;2;Normal
Seni sonra arayayım ben yapacak birşey yok Artık umudum ve inancım da Yok zaten yeterince hayal kırıklığına uğradım daha fazla düşünmek ve yıpranmak istemiyorum;2;Normal
Seni yazmışlarmı futssala?;2;Normal
Seni yerim ben ya ?okk tatlı elllerine sağlık şekerim;2;Normal
Senin aklında bir şey varsa onu izleyelim;2;Normal
Senin bilgi işlemden iki forma mı olması lazım?;2;Normal
Senin bütçen ne ev için ne kadar ayırdın? Bu arada geçmiş olsun;2;Normal
Senin el cantasinin icinde reciver heralde digiturk un Hakanda vardi bi ara bole bisey onunla alakali olabilir mi;2;Normal
Senin gibi anneyi bulamaz kimse;2;Normal
Senin yagmurluk gibi dimi;2;Normal
Seninleyken içtiğimiz şeyin fotoğrafını çekmiştin neydi adı hatırlıyor musun;2;Normal
Sennheiser CX 2.00i Mikrofonlu Kulakici Kulaklik 199,90 TL yerine 139,90 TL! Hemen siparis vermek icin tiklayin: bit.ly/1NC96L2;1;Spam
Sepete ekle, 50 TL indirimi yakala! Tum Homend elektrikli ev aletleri ve kisisel bakim urunlerinde sepette 50 TL indirim ve ucretsiz kargo http://bit.ly/1wJaF67;1;Spam
Sepetinde %10 İNDİRİM Seni Bekliyor. http://lensmarket.com?r=s Hemen Tıkla. Mersis:0621040479200016 SMS İPTAL http://sms.tescom.com.tr/u/44/eVfVPaQ;1;Spam
Serinin ikincisi mi bu;2;Normal
serkanda son hali istedim şimdi foto atsın yollucam sana. Yaşlı ayrımcılığı nedir çeşitleri nelerdir sağlık hizmetlerinde nasıldır;2;Normal
serkanun hocası sormuş hoca birşey dememiş olsa derdi gibime geliyor benim de o yüzden pek umut bağlamıyorum;2;Normal
serkanla beyaz eşya alcaz bugün okul çıkışı sonrasında müsaitim ben Kevserin  de dersi 18 30 da bitiyormuş;2;Normal
serkan'un maçı varmış, saat 20:00-21:00 arasında siz kaç gibi gitmeyi planlıyorsunuz;2;Normal
Ses fena deil tenligi gonderdim kabloyu getiriyor motorun sarji bitti elimde getirdim :));2;Normal
Ses geliyor mu?? ;2;Normal
Ses nasil geliyor;2;Normal
Ses var mi arzu;2;Normal
Sevda teyzemle de karşılaştık kulaklarını çınlattık nasılsın, iyi misin?;2;Normal
Sevdikleriniz aradiginda paketinizdeki kullanmadiginiz dakikalardan dusmesini ister misiniz? Hemen BANAYAZSIN numarayi yazip 2222 ye gonderin. Ucr: 1,99 TL/ay.;1;Spam
Sevdikleriniz icin tam onlarin tarzina uygun en trend hediyeleri sectik! Hediye fikirlerimiz icin hemen tikla: http://goo.gl/1J9gJM SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin. Mersis No: 0335041279900014;1;Spam
Sevdiklerinize en renkli hediye Boyner'de! Clinique'ten herhangi bir urun alisverisinize 445TL degerindeki Clinique makyaj seti 99TL! http://goo.gl/AD4ynZ Stoklarla sinirli, son gun 31.12. Bilgi icin 4442967. Cikmak icin RET BOYNER yazip 5956'ya gonderin.;1;Spam
Sevdiklerinizi mutlu etme firsati IsCep'te! Ciceksepeti.com'da %40'a varan indirim icin son gun 29 Subat! SMS istemiyorsaniz IPTAL yazip 4722'ye gonderebilirsiniz. T. Is Bankasi A.S. Mersis No: 8943397612554680;1;Spam
Sevdin mi güzel olmuş değil mi;2;Normal
SEVENi,KULLANANI,BEDAVASI EN BOL KART BONUSU KULLANMAYA BASLADIGINIZ iCiN TESEKKURLER!BOL BOL BONUS KAZANMAK iCiN KAMPANYALARI TAKiBE DEVAM EDiN! bonus.com.tr;1;Spam
SEVGILILER GUNU SURPRIZLERI MADAME COCO'DA DEVAM EDIYOR! TUM URUNLERDE EN AZ %70 INDIRIM! SON GUN 14 SUBAT! CIKIS:5830A MC MERSIS0273064836200012 madamecoco.com;1;Spam
SEVGILILER GUNU'NE OZEL KACIRILMAYACAK FIRSAT! TUM DEKORATIF URUNLER VE CICEKLERDE %50+%50 INDIRIM! (CIKIS:5830A MC) MERSIS0273064836200012 madamecoco.com;1;Spam
SEVGILILER GUNUNE OZEL KAMPANYA!HAVLU VE TERLIK HEDIYELI BAYAN BORNOZ SETI BUHAFTA 175TL YERINE 39.9TL,ERKEK SETI 200TL YERINE 49.9TL.MAGAZALARDA madamecoco.com;1;Spam
SEVGILILER GUNU'ne Ozel Urunlerde %25 INDIRIM Kampanyasini Kacirmayin! SMS almak istemiyorsaniz TEFAL RET yazip 2924'e gonderin. Mersis No:0833003193000011;1;Spam
SEVGILILER GUNUNE OZEL,SIK BIR CANTA, HARIKA BIR PANTOLON,YADA YENI SEZON DERI MONT.HEPSI SEVDIGINIZE,COK OZEL FIYATLARLA. :)  sms-istemiyorum.com/15Cqr_ ;1;Spam
Sevgi her yasta Tekin Acar'da bulusur. %50'ye varan Sevgililer Gunu indirimi seni bekliyor. Iptal icin TEKIN ACAR yaz 3525'e gonder. Mersis: 8191769792853252;1;Spam
Sevgili ONUR,Kartiniza 15TL yukledik. 9 KASIM'a kadar gecerli hediyenizi %50 Net Indirim+Hediye Ceki firsatinda keyifle harcamaniz dilegiyle;1;Spam
Sevgililer gunu alisverisleriniz Internet ve Cep Subesi'nden! 15 Subat'a kadar Internet veya Cep Subesi'ne giris yapin, mizu.com.tr'den yapacaginiz  alisverislerde %15 indirim kazanin. Detayli bilgi icin tiklayin http://goo.gl/53y021;1;Spam
Sevgililer gunu haftasinda alisveris yap 14 KAT DAHA FAZLA PUAN kazan! Exclusive Card'la yapacaginiz sezon giyim ve aksesuar alisverisinizde gecerlidir! 4446836;1;Spam
Sevgililer Gunu Hediyeniz adidas Digital Kol Saati Bizden 250Tl uzeri alisveriste G.Pasa Bulv. ve Forum AVM adidas lar'da. Baska Kampanyalar ile Birlestirilmez.;1;Spam
Sevgililer gunu hediyenizi uzaklarda aramayin! Ayda 29 TL'den baslayan taksitlerle iPad tabletler Turk Telekom Ofis ve TTNET bayilerinde sizleri bekliyor!;1;Spam
Sevgililer Gunu'nde #Bizdensin FreeZone'lu! Simdi bizden sana 24 saat gecerli 1GB hediye! Hemen SEVGILILERGUNU yazip 1001'e yolla, kafana gore kullan!;1;Spam
Sevgililer Gununde, sevip de soyleyemeyenler icin care burada, hemen tikla: http://trcll.im/sg3;1;Spam
Sevgililer Gununde, sevip de soyleyemeyenler icin care burada, hemen tikla: http://trcll.im/sg3;1;Spam
Sevgililer Gunu'ne ozel 250 TL ve uzeri kol saati, parfum alisverislerinize 100 TL hediye ceki firsati! Detaylar icin http://bit.ly/18HejCc;1;Spam
Sevgililer Gunu'ne ozel kozmetik reyonlarinda isaretli marka ve parfumlerde %20'ye varan indirim firsatini kacirmayin! http://goo.gl/PlNu39 Son gun: 14.02. Bilgi icin 4440956. Cikmak icin RET YKM yazip 5956'ya gonderin. Mersis no: 2969818352347142 Servis ;1;Spam
SEVGiLiLER GUNUNE OZEL YEPYENi  YEMEK TAKIM KAZANDINIZ HEMEN ARAYIN TEL:08504804515;1;Spam
Sevgililer Gunu'ne son 2 gun! Bugune ozel tum cicek ve bonnyfood siparislerinizde gecerli %20 indirim kodunuz: cs1202 http://cck.st/1vk5DXh;1;Spam
Sevgililer Gunu'nun En Moda parcalari, En Tarz kombinleri Hatemoglu'nda. Ustelik carpici indirimlerle %50 ye ilave ikinci urunde EXTRA %30. Firsati Kacirmayin!;1;Spam
Sevgilim El Sanatlari, Hediyelik Esya Fuari 05-15 Subat tarihleri arasinda ATO CONGRESIUM'da ziyaretinize aciktir.Fuara ozel pirlantalarda indirim yapilacaktir.;1;Spam
Sevgilin yoksa indirimin var.Asus Zenfone 5 16GB 699 TL, Lenovo 59-424329 i3 Notebook 999 TL, Philips 48PFS8109/12 3D Android TV 2499 TL. Stoklarla limitlidir.;1;Spam
Sevgiline ozel sarkini sec ve dinlet! Hemen tikla! http://trcll.im/cd Turkcell kampanya ve hizmetlerinden haberdar olmak istemiyorsan IZINIPTAL>2780;1;Spam
Sevgilinizi gulumsetmek icin hala vaktiniz var! Bugune ozel cicek siparislerinizde gecerli %20 indirim kodunuz: cs1420 http://cck.st/1zK4Fsx;1;Spam
Sevindim muglaya aldirmana;2;Normal
Sevindim, inşallah 9 ayın tamamı sıkıntısız geçer;2;Normal
SEZON BOYUNCA BODRUM DENIZE SIFIR CAMELOT BUTIK OTELDE 3GECE 4GÜN HERSEY DAHIL KISI BASI 579 TL 9 TAKSITLE 02522220624 www.camelotboutique.com (SMS 3172 IPTAL);1;Spam
Sezon Finali basladi! Sizin icin sectigimiz urunlerde 3 AL 2 ODE kampanyasi ile yaz mevsimini bitiriyoruz. Keyifli alisverisler dileriz.;1;Spam
SEZON FİNALİ! 9,99'a Elbise&Tunik-19,99'a Ayakkabı&Çanta!-49,99'a Kaban&Mont! tozlu.com Sms iptali içinTozlu yaz5306'ya gönder.Mersis:0859052472300016;1;Spam
SEZON FİNALİ! Yüzlerce Elbise, Tunik, Triko, Bluz 9,99'a tozlu.com'da! Sms iptali için Tozlu yaz 5306'ya gönder. Mersis:0859052472300016;1;Spam
SEZON SONU URUNLERINDE 1 ALANA 1 BEDAVA KAMPANYAMIZ BASLAMISTIR.KEYIFLI ALISVERISLER DILERIZ.TOLGAY SPOR TEL.212 09 34;1;Spam
SEZONU BITIRIYORUZ 1 ALANA 1 BEDAVA KAMPANYAMIZ BASLAMISTIR. IYI ALISVERISLER DILERIZ. GULTEKIN AYAKKABI;1;Spam
Sezonun BUYUK KIS iNDiRiMi bugun ATAKOY de basliyor!!. %50 + %40 a varan DEV iNDiRiM secili degil Tum Urunlerde gecerlidir..Keyifli Alisverisler..;1;Spam
shop.lacoste.com.tr'de magazalardan once sezon indirimi basladi . SMS ret icin LACOSTE RET yazin 7889'a gonderin. Mersis:0343033351300019;1;Spam
SICACIK TUTAN HAVLU CARSAFLAR TEK KISILIK 13.99TL, CIFT KISILIK 17.99TL FIRSATIYLA MAGAZALARDA VE MADAMECOCO.COM'DA! CIKIS:5830A MC MERSIS0273065777400019;1;Spam
SICACIK TUTAN OZEL DOKUSUYLA %100 PAMUK FLANEL NEVRESIM TAKIMI CIFT K 79.99TL, PAMUKLU BATTANIYE 39.99TL! CIKIS:3172YE MC MERSIS0273064836200012 madamecoco.com;1;Spam
SIDE MIDNIGHT SUN OTELiMiZDE 0_12 UCRETSiZ 3 GECE 4 GUN HERSEY DAHiL BAYRAM TATiLI 240TL www.sidemidnightsun.com TEL 02422120080 sms iptali icin iptalci.com  ;1;Spam
SIDE MIDNIGHT SUN OTELiMiZDE 0_12 UCRETSiZ 4 GECE 5 GUN HERSEY DAHiL TATiL SADECE 240TL www.sidemidnightsun.com TEL 02422120080 sms iptali bit.ly/1PWuZ86 ;1;Spam
sıkıntı varsa ben yardımcı olurum;2;Normal
Sıkıntı yok;2;Normal
"Sıkıntı yok bi kaç ilaç yazdı 2 günde rapor önmli bişey yok ama ;)";2;Normal
Sıkıntı yok,);2;Normal
Sıkma canını belki böylesi daha hayırlıdır;2;Normal
Sıkma canını güzelim neyin ne olacağı belli olmaz;2;Normal
Sıkmayım canınızı nolur;2;Normal
SIMDI LIGTV ILK 3 AY % 50 INDIRIMLI ! USTELIK ILK AY SPOREXTRA +MOBIL TV+ YETISKIN PAKETI DE HEDIYE ! BILGI ALMAK VE UCRETSIZ KURULUM ICIN BIREYSEL MUSTERI TEMSILCINIZ OZGE 0212 709 77 73 Sms iptali icin http://iptal.co/ITU7N;1;Spam
SIMDI ODE GELINCE BASLA.2.DONEM FIYAT ARTISINDAN ETKILENME 2 AYLIK 130TL - 3 AYLIK 190TL. OGRENCILERE OZEL KAMPANYA;1;Spam
SIMDI SIRA HALKALININ EN MERKEZI EV-OFIS PROJESINDE. ISTASYON24'UN LANSMAN ONCESI %20'YE VARAN INDIRIM FIRSATI ICIN SON 3 GUN. 02122442424 istasyon24.com.tr/#24;1;Spam
Sınav soruları da bunlar çok objektif. Değerlendirmeye açık ve dehidro lu olan soruyu hiç duymadım hayatımda;2;Normal
Sınavım yoktu abicim yarın var çalışıyordum;2;Normal
